Title,Price,Description,Url,Image
Acne Studios,$110,White Nash Face T-Shirt,https://www.ssense.com/en-ch/women/product/acne-studios/white-nash-face-t-shirt/4463141,https://www.facebook.com/tr?id=1084416341572353&ev=PageView&noscript=1
Fendi,$390,Reversible Black 'Forever Fendi' One-Piece Swimsuit,https://www.ssense.com/en-ch/women/product/fendi/reversible-black-forever-fendi-one-piece-swimsuit/3888601,//res.cloudinary.com/ssenseweb/image/upload/v1409080279/web/ssense_logo_v2.png
Eckhaus Latta,$330,Black Baggy Jeans,https://www.ssense.com/en-ch/women/product/eckhaus-latta/black-baggy-jeans/3763599,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Eckhaus Latta,$310,Yellow Peak Skirt,https://www.ssense.com/en-ch/women/product/eckhaus-latta/yellow-peak-skirt/3763719,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Eckhaus Latta,$395,Black Cropped Denim Jacket,https://www.ssense.com/en-ch/women/product/eckhaus-latta/black-cropped-denim-jacket/3763649,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$245,White Air Vapormax Flyknit 3 Sneakers,https://www.ssense.com/en-ch/women/product/nike/white-air-vapormax-flyknit-3-sneakers/3727039,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$150,Green React Presto Sneakers,https://www.ssense.com/en-ch/women/product/nike/green-react-presto-sneakers/3720199,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$150,Black React Presto Sneakers,https://www.ssense.com/en-ch/women/product/nike/black-react-presto-sneakers/3720209,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$1250,Brown & Black 'Forever Fendi' Tall Boots,https://www.ssense.com/en-ch/women/product/fendi/brown-and-black-forever-fendi-tall-boots/3919521,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$850,Black Rockoko Combat Boots,https://www.ssense.com/en-ch/women/product/fendi/black-rockoko-combat-boots/3928541,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$620,Brown & Black Sabot Slippers,https://www.ssense.com/en-ch/women/product/fendi/brown-and-black-sabot-slippers/3825771,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$620,Brown & Black 'Forever Fendi' Sandals,https://www.ssense.com/en-ch/women/product/fendi/brown-and-black-forever-fendi-sandals/3825791,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$620,Black PVC Colibrì Ballerina Flats,https://www.ssense.com/en-ch/women/product/fendi/black-pvc-colibri-ballerina-flats/3825751,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$620,Brown & White PVC Colibrì Ballerina Flats,https://www.ssense.com/en-ch/women/product/fendi/brown-and-white-pvc-colibri-ballerina-flats/3825761,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$690,Black PVC Colibrì Flats,https://www.ssense.com/en-ch/women/product/fendi/black-pvc-colibri-flats/3825741,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$690,Brown & Orange PVC Colibrì Flats,https://www.ssense.com/en-ch/women/product/fendi/brown-and-orange-pvc-colibri-flats/3825731,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$790,Black PVC Colibrì Slingback Heels,https://www.ssense.com/en-ch/women/product/fendi/black-pvc-colibri-slingback-heels/3825721,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$790,Brown & Orange PVC Colibrì Slingback Heels,https://www.ssense.com/en-ch/women/product/fendi/brown-and-orange-pvc-colibri-slingback-heels/3825711,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Christian Louboutin,$795,Transparent PVC Degrastrass Flats,https://www.ssense.com/en-ch/women/product/christian-louboutin/transparent-pvc-degrastrass-flats/3652559,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Christian Louboutin,$545,Silver Glitter 'La Massine' Ballerina Flats,https://www.ssense.com/en-ch/women/product/christian-louboutin/silver-glitter-la-massine-ballerina-flats/3652579,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Christian Louboutin,$895,Transparent PVC Degrastrass Heels,https://www.ssense.com/en-ch/women/product/christian-louboutin/transparent-pvc-degrastrass-heels/3652449,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Acne Studios,$360,White Adriana Turn Up Sneakers,https://www.ssense.com/en-ch/women/product/acne-studios/white-adriana-turn-up-sneakers/3886871,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Acne Studios,$320,White Steffey Lace-Up Sneakers,https://www.ssense.com/en-ch/women/product/acne-studios/white-steffey-lace-up-sneakers/3887031,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Acne Studios,$320,White Steffey Sneakers,https://www.ssense.com/en-ch/women/product/acne-studios/white-steffey-sneakers/3886991,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$850,Gold Pyramid Iconic G-Timeless Watch,https://www.ssense.com/en-ch/women/product/gucci/gold-pyramid-iconic-g-timeless-watch/4472201,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$790,Silver GG Hologram G-Timeless Watch,https://www.ssense.com/en-ch/women/product/gucci/silver-gg-hologram-g-timeless-watch/4472171,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$900,Tan & Gold Striped Leather G-Timeless Watch,https://www.ssense.com/en-ch/women/product/gucci/tan-and-gold-striped-leather-g-timeless-watch/4472191,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$790,Gold & Multicolor Floral GG G-Timeless Watch,https://www.ssense.com/en-ch/women/product/gucci/gold-and-multicolor-floral-gg-g-timeless-watch/4472181,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$750,Gold & White Leather Bee G-Timeless Watch,https://www.ssense.com/en-ch/women/product/gucci/gold-and-white-leather-bee-g-timeless-watch/4472161,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$690,Gold Square Web Double Wrap G-Frame Watch,https://www.ssense.com/en-ch/women/product/gucci/gold-square-web-double-wrap-g-frame-watch/4472241,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Fendi,$260,Gold 'F is Fendi' Earrings,https://www.ssense.com/en-ch/women/product/fendi/gold-f-is-fendi-earrings/3936371,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
McQ Alexander McQueen,$130,Gold Hexagonal Glasses,https://www.ssense.com/en-ch/women/product/mcq-alexander-mcqueen/gold-hexagonal-glasses/4335461,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
McQ Alexander McQueen,$130,Silver Hexagonal Glasses,https://www.ssense.com/en-ch/women/product/mcq-alexander-mcqueen/silver-hexagonal-glasses/4335471,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
McQ Alexander McQueen,$130,Black Double Bridge Glasses,https://www.ssense.com/en-ch/women/product/mcq-alexander-mcqueen/black-double-bridge-glasses/4335481,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
McQ Alexander McQueen,$145,Black & Silver Cat-Eye Sunglasses,https://www.ssense.com/en-ch/women/product/mcq-alexander-mcqueen/black-and-silver-cat-eye-sunglasses/4335351,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Dries Van Noten,$295,Tortoiseshell Linda Farrow Edition Bridge Sunglasses,https://www.ssense.com/en-ch/women/product/dries-van-noten/tortoiseshell-linda-farrow-edition-bridge-sunglasses/4424381,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Dries Van Noten,$285,Green Linda Farrow Edition 184 C3 Sunglasses,https://www.ssense.com/en-ch/women/product/dries-van-noten/green-linda-farrow-edition-184-c3-sunglasses/4458451,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Pleats Please Issey Miyake,$470,Black Pleated Lightweight Backpack,https://www.ssense.com/en-ch/women/product/pleats-please-issey-miyake/black-pleated-lightweight-backpack/3539409,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$275,SSENSE Exclusive Black Oversized Logo Short Dress,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-black-oversized-logo-short-dress/4040271,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$495,SSENSE Exclusive Pink & Yellow Check Varsity Cardigan,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-pink-and-yellow-check-varsity-cardigan/4040121,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$625,SSENSE Exclusive Grey Checked Flame Crest Varsity Blazer,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-grey-checked-flame-crest-varsity-blazer/4040161,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$240,SSENSE Exclusive Pink Logo Hoodie,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-pink-logo-hoodie/4040291,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$275,SSENSE Exclusive Black Flame Logo Double Hoodie,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-black-flame-logo-double-hoodie/4040281,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$85,SSENSE Exclusive White Panel Logo T-Shirt,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-white-panel-logo-t-shirt/4040311,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$290,SSENSE Exclusive Red & White Stripe Shirt Dress,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-red-and-white-stripe-shirt-dress/4040261,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$100,SSENSE Exclusive Black Flame Logo T-Shirt,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-black-flame-logo-t-shirt/4040321,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$120,SSENSE Exclusive White Check Logo T-Shirt,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-white-check-logo-t-shirt/4040301,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$390,SSENSE Exclusive Pink Check Pleated Miniskirt,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-pink-check-pleated-miniskirt/4040231,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$390,SSENSE Exclusive Grey Check Pleated Miniskirt,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-grey-check-pleated-miniskirt/4040211,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$50,SSENSE Exclusive Black & Yellow High School Socks,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-black-and-yellow-high-school-socks/4040341,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
MSGM,$50,SSENSE Exclusive White & Red High School Socks,https://www.ssense.com/en-ch/women/product/msgm/ssense-exclusive-white-and-red-high-school-socks/4040331,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Our Legacy,$190,Black Full Jersey Thermal Mini Rib Dress,https://www.ssense.com/en-ch/women/product/our-legacy/black-full-jersey-thermal-mini-rib-dress/3836661,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Our Legacy,$150,Green Peyote Tank Top,https://www.ssense.com/en-ch/women/product/our-legacy/green-peyote-tank-top/3836791,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Our Legacy,$280,Khaki Workwear Trousers,https://www.ssense.com/en-ch/women/product/our-legacy/khaki-workwear-trousers/3836831,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Our Legacy,$280,Beige Workwear Trousers,https://www.ssense.com/en-ch/women/product/our-legacy/beige-workwear-trousers/3836841,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Our Legacy,$180,Brown Compact Rib Tube Skirt,https://www.ssense.com/en-ch/women/product/our-legacy/brown-compact-rib-tube-skirt/3836801,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$900,Black Mini Padded Tote,https://www.ssense.com/en-ch/women/product/prada/black-mini-padded-tote/4178851,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$300,Black Bucket Pouch,https://www.ssense.com/en-ch/women/product/prada/black-bucket-pouch/4037321,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$790,Black Quilted GG Marmont 2.0 Bag,https://www.ssense.com/en-ch/women/product/gucci/black-quilted-gg-marmont-2.0-bag/3892041,//googleads.g.doubleclick.net/pagead/viewthroughconversion/1063827787/?value=0&label=IFM5CImLwQMQy_Ki-wM&guid=ON&script=0
Prada,$490,Black Saffiano Continental Wallet,https://www.ssense.com/en-ch/women/product/prada/black-saffiano-continental-wallet/4181031,//bat.bing.com/action/0?ti=4008316&Ver=2
Prada,$420,Black Envelope Document Holder,https://www.ssense.com/en-ch/women/product/prada/black-envelope-document-holder/4181841,https://www.facebook.com/tr?id=1084416341572353&ev=PageView&noscript=1
Prada,$270,Black Mini Zip Around Wallet,https://www.ssense.com/en-ch/women/product/prada/black-mini-zip-around-wallet/4180951,//res.cloudinary.com/ssenseweb/image/upload/v1409080279/web/ssense_logo_v2.png
Prada,$250,Black Zipped Logo Card Holder,https://www.ssense.com/en-ch/women/product/prada/black-zipped-logo-card-holder/4229791,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$190,Black Saffiano Card Holder,https://www.ssense.com/en-ch/women/product/prada/black-saffiano-card-holder/4180361,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$260,Black Nylon Wristlet Pouch,https://www.ssense.com/en-ch/women/product/prada/black-nylon-wristlet-pouch/4179621,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$480,Black Larger Classic Belt Pouch,https://www.ssense.com/en-ch/women/product/prada/black-larger-classic-belt-pouch/4107271,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$530,Black Front Pocket Belt Bag,https://www.ssense.com/en-ch/women/product/prada/black-front-pocket-belt-bag/4179511,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$650,Black Heeled Chelsea Boots,https://www.ssense.com/en-ch/women/product/prada/black-heeled-chelsea-boots/3991801,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$490,Black Leather & Mesh Lace-Up Sneakers,https://www.ssense.com/en-ch/women/product/prada/black-leather-and-mesh-lace-up-sneakers/3991521,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$750,Beige Oversized Chunky Sneakers,https://www.ssense.com/en-ch/women/product/prada/beige-oversized-chunky-sneakers/3991741,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$190,White Monochrome Card Holder,https://www.ssense.com/en-ch/women/product/prada/white-monochrome-card-holder/4180231,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$190,Pink Saffiano Monochrome Card Holder,https://www.ssense.com/en-ch/women/product/prada/pink-saffiano-monochrome-card-holder/4180201,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$190,Red Monochrome Card Holder,https://www.ssense.com/en-ch/women/product/prada/red-monochrome-card-holder/4037341,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
